"","congress","state_abbrev","district_code","district_id","party_code","icpsr","bioname","nominate_dim1","nominate_dim2","nokken_poole_dim1","nokken_poole_dim2","lcv_pooled_score","est_jobs"
"865",102,"WI",3,"WI-03",200,14827,"GUNDERSON, Steven Craig",0.203,-0.293,0.184,-0.166,24.1379310344828,16.8253809649414
"866",102,"WI",5,"WI-05",100,15044,"MOODY, Jim",-0.347,-0.566,-0.294,-0.546,86.2068965517241,3.67938385952732
"867",102,"WI",4,"WI-04",100,15082,"KLECZKA, Gerald Daniel",-0.322,-0.093,-0.392,0.122,51.7241379310345,5.81703768225511
"868",102,"WI",2,"WI-02",200,29150,"KLUG, Scott L.",0.258,-0.713,0.19,-0.498,41.3793103448276,23.1788362096502
"869",102,"WY",1,"WY-AL",200,15633,"THOMAS, Craig Lyle",0.446,-0.128,0.432,-0.063,0,9786.00690854363
"870",103,"AL",4,"AL-04",100,11000,"BEVILL, Tom",-0.213,0.976,-0.254,0.845,51.1627906976744,2497.34698803125
"871",103,"AL",1,"AL-01",200,15090,"CALLAHAN, Herbert Leon (Sonny)",0.373,0.202,0.457,0.342,4.65116279069767,1245.05253063256
"872",103,"AL",3,"AL-03",100,15632,"BROWDER, John Glen",-0.165,0.826,-0.169,0.846,44.1860465116279,45.3541074362334
"873",103,"AL",5,"AL-05",100,29100,"CRAMER, Robert E. (Bud), Jr.",-0.132,0.612,-0.195,0.798,48.8372093023256,80.0069563908653
"874",103,"AL",2,"AL-02",200,29300,"EVERETT, Robert Terry",0.414,0.528,0.381,0.423,13.953488372093,36.4234047866662
"875",103,"AL",6,"AL-06",200,29301,"BACHUS, Spencer T., III",0.387,0.228,0.472,0.059,18.6046511627907,2998.25015319737
"876",103,"AL",7,"AL-07",100,29302,"HILLIARD, Earl Frederick",-0.555,0.569,-0.585,0.53,60.4651162790698,858.718810818154
"877",103,"AK",1,"AK-AL",200,14066,"YOUNG, Donald Edwin",0.283,0.022,0.271,0.006,4.65116279069767,4813
"878",103,"AZ",3,"AZ-03",200,14454,"STUMP, Robert Lee",0.703,0.203,0.784,0.185,6.97674418604651,221.231085309321
"879",103,"AZ",5,"AZ-05",200,15105,"KOLBE, James Thomas",0.351,-0.534,0.302,-0.489,16.2790697674419,14.7708798232726
"880",103,"AZ",4,"AZ-04",200,15429,"KYL, Jon Llewellyn",0.548,-0.413,0.455,-0.24,9.30232558139535,1.25877916003883
"881",103,"AZ",2,"AZ-02",100,29101,"PASTOR, Ed",-0.421,0.12,-0.428,0.13,69.7674418604651,32.8783044156319
"882",103,"AZ",1,"AZ-01",100,29303,"COPPERSMITH, Samuel G.",-0.238,-0.448,-0.235,-0.43,86.046511627907,1.37632505403429
"883",103,"AZ",6,"AZ-06",100,29304,"ENGLISH, Karan",-0.298,-0.253,-0.296,-0.262,72.0930232558139,833.510087427027
"884",103,"AR",2,"AR-02",100,14058,"THORNTON, Raymond Hoyt (Ray), Jr.",-0.306,0.635,-0.323,0.502,55.8139534883721,10.0094099828698
"885",103,"AR",1,"AR-01",100,29305,"LINCOLN, Blanche Lambert",-0.166,0.178,-0.169,0.03,60.4651162790698,30.0050096517274
"886",103,"AR",3,"AR-03",200,29306,"HUTCHINSON, Timothy",0.419,0.072,0.405,0.129,13.953488372093,640.959690584573
"887",103,"AR",4,"AR-04",200,29307,"DICKEY, Jay W., Jr.",0.391,0.22,0.367,-0.011,23.2558139534884,931.027228296214
"888",103,"CA",42,"CA-42",100,10573,"BROWN, George Edward, Jr.",-0.506,-0.028,-0.492,-0.059,79.0697674418605,0.105541243139847
"889",103,"CA",16,"CA-16",100,10583,"EDWARDS, William Donlon (Don)",-0.599,-0.419,-0.593,-0.462,90.6976744186046,43.9255767242736
"890",103,"CA",9,"CA-09",100,13011,"DELLUMS, Ronald V.",-0.644,-0.646,-0.707,-0.396,93.0232558139535,5.80168342278067
"891",103,"CA",27,"CA-27",200,14040,"MOORHEAD, Carlos John",0.465,-0.119,0.494,-0.093,11.6279069767442,261.578625242038
"892",103,"CA",13,"CA-13",100,14053,"STARK, Fortney Hillman (Pete), Jr.",-0.631,-0.605,-0.594,-0.73,95.3488372093023,17.9692553298799
"893",103,"CA",7,"CA-07",100,14256,"MILLER, George",-0.552,-0.398,-0.487,-0.504,90.6976744186046,53.4091525023934
"894",103,"CA",15,"CA-15",100,14257,"MINETA, Norman Y.",-0.479,-0.01,-0.504,0.086,81.3953488372093,14.5759647202159
"895",103,"CA",29,"CA-29",100,14280,"WAXMAN, Henry Arnold",-0.473,-0.343,-0.512,-0.423,95.3488372093023,101.353396668238
"896",103,"CA",24,"CA-24",100,14405,"BEILENSON, Anthony Charles",-0.44,-0.605,-0.416,-0.535,93.0232558139535,243.775536663241
"897",103,"CA",46,"CA-46",200,14414,"DORNAN, Robert Kenneth",0.49,-0.111,0.571,0.08,6.97674418604651,30.6115477972031
"898",103,"CA",32,"CA-32",100,14620,"DIXON, Julian Carey",-0.458,-0.076,-0.495,0.131,81.3953488372093,40.42486083045
"899",103,"CA",3,"CA-03",100,14624,"FAZIO, Victor Herbert, Jr.",-0.455,0.36,-0.432,0.34,58.1395348837209,221.616630111626
"900",103,"CA",40,"CA-40",200,14644,"LEWIS, Charles Jeremy (Jerry)",0.348,-0.101,0.282,-0.048,13.953488372093,10.107303947489
"901",103,"CA",5,"CA-05",100,14649,"MATSUI, Robert T.",-0.404,-0.03,-0.461,0.126,76.7441860465116,11.0003311673345
"902",103,"CA",21,"CA-21",200,14669,"THOMAS, William Marshall",0.371,-0.277,0.318,-0.236,11.6279069767442,4080.86908464131
"903",103,"CA",28,"CA-28",200,14813,"DREIER, David Timothy",0.478,-0.084,0.563,-0.209,11.6279069767442,400.17757166445
"904",103,"CA",52,"CA-52",200,14835,"HUNTER, Duncan Lee",0.47,0.02,0.543,0.158,9.30232558139535,47.5282440466756
"905",103,"CA",12,"CA-12",100,14837,"LANTOS, Thomas Peter",-0.376,-0.033,-0.336,-0.058,95.3488372093023,35.0905723932632
"906",103,"CA",26,"CA-26",100,15005,"BERMAN, Howard Lawrence",-0.404,-0.286,-0.468,-0.278,93.0232558139535,60.1762846738624
"907",103,"CA",19,"CA-19",100,15032,"LEHMAN, Richard Henry",-0.27,-0.036,-0.176,0.086,41.8604651162791,84.435556216475
"908",103,"CA",44,"CA-44",200,15040,"McCANDLESS, Alfred A.",0.474,-0.225,0.402,-0.139,18.6046511627907,27.3355651785226
"909",103,"CA",48,"CA-48",200,15051,"PACKARD, Ronald C.",0.419,0.152,0.441,0.122,6.97674418604651,127.059357084473
"910",103,"CA",34,"CA-34",100,15070,"TORRES, Esteban Edward",-0.487,0.012,-0.509,0.178,79.0697674418605,78.4297662816488
"911",103,"CA",23,"CA-23",200,15413,"GALLEGLY, Elton W.",0.402,-0.1,0.37,-0.092,13.953488372093,1075.0137304821
"912",103,"CA",2,"CA-02",200,15420,"HERGER, Walter William (Wally)",0.551,0.117,0.531,0.016,9.30232558139535,127.680629790016
"913",103,"CA",8,"CA-08",100,15448,"PELOSI, Nancy",-0.49,-0.185,-0.602,-0.399,93.0232558139535,88.0061583681456
"914",103,"CA",47,"CA-47",200,15601,"COX, Charles Christopher",0.54,-0.236,0.528,-0.179,18.6046511627907,148.654533004875
"915",103,"CA",45,"CA-45",200,15621,"ROHRABACHER, Dana",0.626,-0.417,0.667,-0.43,18.6046511627907,44.3559094079254
"916",103,"CA",18,"CA-18",100,15635,"CONDIT, Gary Adrian",-0.103,0.3,-0.021,0.12,23.2558139534884,16.2246310688838
"917",103,"CA",4,"CA-04",200,29104,"DOOLITTLE, John Taylor",0.519,0.156,0.621,-0.086,9.30232558139535,24.4867372533818
"918",103,"CA",20,"CA-20",100,29105,"DOOLEY, Calvin M.",-0.19,0.103,-0.18,0.031,32.5581395348837,1322.71238397313
"919",103,"CA",35,"CA-35",100,29106,"WATERS, Maxine",-0.655,-0.092,-0.678,-0.251,86.046511627907,37.3183201224108
"920",103,"CA",51,"CA-51",200,29107,"CUNNINGHAM, Randall (Duke)",0.411,0.001,0.413,-0.082,16.2790697674419,8.27886629690722
"921",103,"CA",1,"CA-01",100,29308,"HAMBURG, Daniel",-0.555,-0.5,-0.554,-0.469,90.6976744186046,76.2006862275582
"922",103,"CA",6,"CA-06",100,29309,"WOOLSEY, Lynn C.",-0.556,-0.529,-0.503,-0.458,97.6744186046512,66.7779285533098
"923",103,"CA",10,"CA-10",200,29310,"BAKER, William P.",0.533,0.024,0.499,-0.083,16.2790697674419,84.9470702835439
"924",103,"CA",11,"CA-11",200,29311,"POMBO, Richard William",0.461,0.469,0.442,0.67,9.30232558139535,55.3772502830335
"925",103,"CA",14,"CA-14",100,29312,"ESHOO, Anna Georges",-0.379,-0.377,-0.412,-0.405,97.6744186046512,13.6023055997209
"926",103,"CA",17,"CA-17",100,29313,"FARR, Sam",-0.455,-0.219,-0.449,-0.182,95.3488372093023,63.9550592064515
"927",103,"CA",22,"CA-22",200,29314,"HUFFINGTON, Michael",0.332,-0.541,0.334,-0.557,27.906976744186,434.543834165301
"928",103,"CA",25,"CA-25",200,29315,"McKEON, Howard P. (Buck)",0.396,0.208,0.431,-0.007,11.6279069767442,1775.47440590292
"929",103,"CA",30,"CA-30",100,29316,"BECERRA, Xavier",-0.512,-0.283,-0.57,-0.41,93.0232558139535,32.1496884145767
"930",103,"CA",33,"CA-33",100,29317,"ROYBAL-ALLARD, Lucille",-0.469,-0.171,-0.538,-0.22,97.6744186046512,41.4809254054797
"931",103,"CA",36,"CA-36",100,29318,"HARMAN, Jane L.",-0.262,-0.12,-0.236,-0.257,67.4418604651163,195.401526396098
"932",103,"CA",37,"CA-37",100,29319,"TUCKER, Walter R., III",-0.479,0.291,-0.43,0.13,67.4418604651163,62.4593550059681
"933",103,"CA",38,"CA-38",200,29320,"HORN, John Stephen (Steve)",0.167,-0.651,0.153,-0.696,39.5348837209302,67.2671482551811
"934",103,"CA",39,"CA-39",200,29321,"ROYCE, Edward Randall",0.657,-0.353,0.656,-0.46,18.6046511627907,64.4283666312342
"935",103,"CA",41,"CA-41",200,29322,"KIM, Jay C.",0.39,-0.084,0.413,-0.148,18.6046511627907,68.809203302052
"936",103,"CA",43,"CA-43",200,29323,"CALVERT, Ken",0.34,0.276,0.335,-0.063,16.2790697674419,3.27902927185593
"937",103,"CA",49,"CA-49",100,29324,"SCHENK, Lynn",-0.256,-0.297,-0.254,-0.3,76.7441860465116,1.98051050080832
"938",103,"CA",50,"CA-50",100,29325,"FILNER, Bob",-0.652,0.002,-0.504,-0.441,88.3720930232558,2.26425918802779
"939",103,"CO",1,"CO-01",100,14051,"SCHROEDER, Patricia Scott",-0.225,-0.974,-0.252,-0.968,95.3488372093023,3143.73016018178
"940",103,"CO",6,"CO-06",200,15058,"SCHAEFER, Daniel",0.479,-0.123,0.501,-0.087,6.97674418604651,204.664339117346
"941",103,"CO",5,"CO-05",200,15419,"HEFLEY, Joel M.",0.591,0.13,0.53,-0.032,18.6046511627907,189.722426949287
"942",103,"CO",2,"CO-02",100,15443,"SKAGGS, David Evans",-0.355,-0.187,-0.387,-0.164,90.6976744186046,89.7188436691466
"943",103,"CO",4,"CO-04",200,29108,"ALLARD, A. Wayne",0.572,-0.121,0.624,-0.264,20.9302325581395,2040.02530213233
"944",103,"CO",3,"CO-03",200,29326,"McINNIS, Scott",0.391,-0.083,0.3,-0.026,13.953488372093,3405.15234267107
"945",103,"CT",2,"CT-02",100,14825,"GEJDENSON, Samuel",-0.416,-0.486,-0.442,-0.194,86.046511627907,0.000726089650354985
"946",103,"CT",1,"CT-01",100,14877,"KENNELLY, Barbara Bailey",-0.346,-0.13,-0.358,-0.114,88.3720930232558,2.28201397824546
"947",103,"CT",6,"CT-06",200,15028,"JOHNSON, Nancy Lee",0.122,-0.513,0.12,-0.819,48.8372093023256,15.4818802842688
"948",103,"CT",4,"CT-04",200,15449,"SHAYS, Christopher H.",0.129,-0.992,0.109,-0.994,88.3720930232558,18.2364328842341
"949",103,"CT",3,"CT-03",100,29109,"DeLAURO, Rosa L.",-0.415,-0.107,-0.365,-0.159,88.3720930232558,11.8184520251193
"950",103,"CT",5,"CT-05",200,29110,"FRANKS, Gary A.",0.273,-0.519,0.24,-0.636,62.7906976744186,33.2142113273586
"951",103,"DE",1,"DE-AL",200,29327,"CASTLE, Michael Newbold",0.229,-0.7,0.249,-0.53,34.8837209302326,59.9859217656337
"952",103,"FL",11,"FL-11",100,10588,"GIBBONS, Sam Melville",-0.233,0.17,-0.352,0.198,69.7674418604651,14.4553543222388
"953",103,"FL",10,"FL-10",200,13047,"YOUNG, Charles William (Bill)",0.325,-0.112,0.32,-0.238,30.2325581395349,31.8713532130357
"954",103,"FL",1,"FL-01",100,14636,"HUTTO, Earl Dewitt",-0.007,0.732,0.011,0.727,37.2093023255814,203.162484075277
"955",103,"FL",8,"FL-08",200,14842,"McCOLLUM, Ira William, Jr. (Bill)",0.377,-0.101,0.381,0.089,20.9302325581395,22.9145161664334
"956",103,"FL",22,"FL-22",200,14860,"SHAW, Eugene Clay, Jr.",0.3,-0.142,0.311,-0.217,32.5581395348837,3.51492243560285
"957",103,"FL",9,"FL-09",200,15006,"BILIRAKIS, Michael",0.382,-0.219,0.328,-0.14,25.5813953488372,43.9255620792901
"958",103,"FL",16,"FL-16",200,15035,"LEWIS, Thomas F.",0.387,-0.324,0.442,-0.146,23.2558139534884,18.6043225741029
"959",103,"FL",14,"FL-14",200,15605,"GOSS, Porter J.",0.421,-0.394,0.435,-0.423,39.5348837209302,28.989925973006
"960",103,"FL",19,"FL-19",100,15609,"JOHNSTON, Harry A., II",-0.372,-0.376,-0.403,-0.452,88.3720930232558,6.25109928503123
"961",103,"FL",6,"FL-06",200,15627,"STEARNS, Clifford Bundy",0.554,-0.075,0.489,-0.024,27.906976744186,71.7679229391294
"962",103,"FL",18,"FL-18",200,15634,"ROS-LEHTINEN, Ileana",0.244,-0.225,0.209,-0.464,74.4186046511628,0
"963",103,"FL",2,"FL-02",100,29111,"PETERSON, Douglas Brian (Pete)",-0.261,0.417,-0.277,0.457,58.1395348837209,4.62283349447712
"964",103,"FL",15,"FL-15",100,29112,"BACCHUS, James",-0.236,-0.024,-0.252,-0.063,79.0697674418605,11.7938393231712
"965",103,"FL",3,"FL-03",100,29328,"BROWN, Corrine",-0.429,0.192,-0.439,0.233,79.0697674418605,16.8599235166751
"966",103,"FL",4,"FL-04",200,29329,"FOWLER, Tillie Kidd",0.329,-0.209,0.3,-0.313,20.9302325581395,8.38264686495912
"967",103,"FL",5,"FL-05",100,29330,"THURMAN, Karen L.",-0.304,0.273,-0.22,0.249,60.4651162790698,12.5207702363064
"968",103,"FL",7,"FL-07",200,29331,"MICA, John L.",0.453,0.137,0.476,-0.02,16.2790697674419,9.57502725393173
"969",103,"FL",12,"FL-12",200,29332,"CANADY, Charles Terrance",0.382,0.031,0.396,-0.028,16.2790697674419,36.7105186374957
"970",103,"FL",13,"FL-13",200,29333,"MILLER, Daniel",0.453,-0.494,0.42,-0.334,34.8837209302326,31.2206933788061
"971",103,"FL",17,"FL-17",100,29334,"MEEK, Carrie P.",-0.483,0.12,-0.568,0.392,72.0930232558139,0.000449234794602505
"972",103,"FL",20,"FL-20",100,29335,"DEUTSCH, Peter R.",-0.324,-0.115,-0.28,-0.236,95.3488372093023,67.8870886059339
"973",103,"FL",21,"FL-21",200,29336,"DIAZ-BALART, Lincoln",0.243,-0.105,0.184,-0.348,51.1627906976744,0.000238099176629403
"974",103,"FL",23,"FL-23",100,29337,"HASTINGS, Alcee Lamar",-0.564,0.157,-0.626,0.229,67.4418604651163,8.75382586087911
"975",103,"GA",6,"GA-06",200,14627,"GINGRICH, Newton Leroy",0.377,-0.257,0.397,-0.076,13.953488372093,13.6895719919175
"976",103,"GA",8,"GA-08",100,15057,"ROWLAND, James Roy, Jr.",-0.127,0.616,-0.103,0.513,37.2093023255814,198.647076111191
"977",103,"GA",7,"GA-07",100,15081,"DARDEN, George (Buddy)",-0.161,0.691,-0.261,0.474,58.1395348837209,2.94634972934015
"978",103,"GA",5,"GA-05",100,15431,"LEWIS, John R.",-0.589,-0.221,-0.551,-0.22,93.0232558139535,8.48332784532777
"979",103,"GA",1,"GA-01",200,29338,"KINGSTON, Jack",0.54,0.302,0.423,0.419,18.6046511627907,19.9879724702988
"980",103,"GA",2,"GA-02",100,29339,"BISHOP, Sanford Dixon, Jr.",-0.286,0.449,-0.381,0.452,51.1627906976744,46.3192420323804
"981",103,"GA",3,"GA-03",200,29340,"COLLINS, Michael Allen (Mac)",0.536,0.324,0.467,0.228,18.6046511627907,30.0031462327772
"982",103,"GA",4,"GA-04",200,29341,"LINDER, John Elmer",0.559,-0.008,0.469,-0.12,18.6046511627907,27.4925377423162
"983",103,"GA",9,"GA-09",100,29342,"DEAL, John Nathan",-0.036,0.393,-0.038,0.358,46.5116279069767,9.99334578477794
"984",103,"GA",10,"GA-10",100,29343,"JOHNSON, Clete Donald, Jr. (Don)",-0.168,0.132,-0.167,0.134,58.1395348837209,17.1965839794506
"985",103,"GA",11,"GA-11",100,29344,"McKINNEY, Cynthia Ann",-0.533,-0.583,-0.576,-0.285,81.3953488372093,30.2225867963712
"986",103,"HI",2,"HI-02",100,10757,"MINK, Patsy Takemoto",-0.513,-0.067,-0.59,-0.093,88.3720930232558,16.9529399213308
"987",103,"HI",1,"HI-01",100,15245,"ABERCROMBIE, Neil",-0.432,-0.026,-0.543,-0.327,83.7209302325581,3.0470600786692
"988",103,"ID",1,"ID-01",100,29114,"LaROCCO, Larry",-0.243,0.239,-0.252,0.287,51.1627906976744,100.987737080445
"989",103,"ID",2,"ID-02",200,29345,"CRAPO, Michael Dean",0.504,0.293,0.521,0.012,6.97674418604651,39.020668224752
"990",103,"IL",18,"IL-18",200,6455,"MICHEL, Robert Henry",0.372,-0.157,0.358,-0.166,13.953488372093,559.129243945038
"991",103,"IL",5,"IL-05",100,8080,"ROSTENKOWSKI, Daniel David",-0.39,0.246,-0.409,0.074,62.7906976744186,9.81735808705603
"992",103,"IL",9,"IL-09",100,10421,"YATES, Sidney Richard",-0.494,-0.494,-0.637,-0.3,83.7209302325581,9.90252658600377
"993",103,"IL",8,"IL-08",200,12041,"CRANE, Philip Miller",0.739,0.023,0.756,-0.297,9.30232558139535,66.7406685053337
"994",103,"IL",7,"IL-07",100,14068,"COLLINS, Cardiss",-0.552,-0.218,-0.625,-0.456,74.4186046511628,9.37373976864911
"995",103,"IL",6,"IL-06",200,14239,"HYDE, Henry John",0.312,-0.18,0.297,0.037,13.953488372093,33.5039639865233
"996",103,"IL",10,"IL-10",200,14677,"PORTER, John Edward",0.217,-0.604,0.204,-0.756,72.0930232558139,36.1572015747787
"997",103,"IL",20,"IL-20",100,15021,"DURBIN, Richard Joseph",-0.348,-0.305,-0.364,-0.034,69.7674418604651,1742.75548794411
"998",103,"IL",17,"IL-17",100,15023,"EVANS, Lane Allen",-0.454,-0.181,-0.479,-0.457,95.3488372093023,144.752703631194
"999",103,"IL",3,"IL-03",100,15036,"LIPINSKI, William Oliver",-0.176,0.3,-0.135,0.331,58.1395348837209,23.7610730543695
"1000",103,"IL",13,"IL-13",200,15098,"FAWELL, Harris W.",0.332,-0.616,0.382,-0.924,44.1860465116279,53.6799750922367
"1001",103,"IL",14,"IL-14",200,15417,"HASTERT, John Dennis",0.443,-0.122,0.386,-0.105,11.6279069767442,35.415215106704
"1002",103,"IL",12,"IL-12",100,15453,"COSTELLO, Jerry Francis",-0.317,0.657,-0.159,0.499,58.1395348837209,2076.71651040431
"1003",103,"IL",19,"IL-19",100,15620,"POSHARD, Glenn",-0.211,0.392,-0.087,0.343,44.1860465116279,6209.60425591431
"1004",103,"IL",11,"IL-11",100,15622,"SANGMEISTER, George Edward",-0.226,0.075,-0.245,0.151,65.1162790697674,68.2189671025447
"1005",103,"IL",15,"IL-15",200,29115,"EWING, Thomas W.",0.361,-0.094,0.398,-0.143,13.953488372093,40.0203166739558
"1006",103,"IL",1,"IL-01",100,29346,"RUSH, Bobby L.",-0.479,-0.203,-0.581,-0.292,79.0697674418605,10.3525265204495
"1007",103,"IL",2,"IL-02",100,29347,"REYNOLDS, Mel",-0.489,-0.041,-0.488,0.024,74.4186046511628,23.6507168128406
"1008",103,"IL",16,"IL-16",200,29349,"MANZULLO, Donald A.",0.51,0,0.481,-0.058,16.2790697674419,20.003917074852
"1009",103,"IN",9,"IN-09",100,10732,"HAMILTON, Lee Herbert",-0.171,-0.053,-0.144,0.128,67.4418604651163,293.410768366688
"1010",103,"IN",10,"IN-10",100,10742,"JACOBS, Andrew, Jr.",-0.07,-0.846,-0.081,-0.997,69.7674418604651,190.301348693321
"1011",103,"IN",7,"IN-07",200,11036,"MYERS, John Thomas",0.236,0.254,0.283,0.567,13.953488372093,269.351260155072
"1012",103,"IN",2,"IN-02",100,14274,"SHARP, Philip Riley",-0.166,-0.283,-0.286,-0.205,79.0697674418605,11.517129561137
"1013",103,"IN",6,"IN-06",200,15014,"BURTON, Danny Lee",0.585,-0.026,0.646,-0.048,6.97674418604651,223.1576993341
"1014",103,"IN",8,"IN-08",100,15041,"McCLOSKEY, Francis Xavier",-0.336,0.094,-0.372,0.195,72.0930232558139,2891.52170895379
"1015",103,"IN",1,"IN-01",100,15124,"VISCLOSKY, Peter",-0.402,0.244,-0.39,0.079,72.0930232558139,5.37546641722161
"1016",103,"IN",3,"IN-03",100,29117,"ROEMER, Timothy John",-0.165,0.229,-0.173,0.113,72.0930232558139,29.9964726066425
"1017",103,"IN",5,"IN-05",200,29350,"BUYER, Stephen Earle",0.435,0.192,0.428,0.061,16.2790697674419,54.761865570087
"1018",103,"IA",4,"IA-04",100,8672,"SMITH, Neal Edward",-0.313,0.174,-0.365,0.486,46.5116279069767,89.9929672172462
"1019",103,"IA",1,"IA-01",200,14432,"LEACH, James Albert Smith",0.141,-0.79,0.156,-0.743,39.5348837209302,9.99916611724054
"1020",103,"IA",3,"IA-03",200,15106,"LIGHTFOOT, James Ross",0.391,-0.211,0.361,0.107,6.97674418604651,100.005786715664
"1021",103,"IA",5,"IA-05",200,15414,"GRANDY, Frederick Lawrence",0.283,-0.465,0.268,-0.436,25.5813953488372,10.0041211803708
"1022",103,"IA",2,"IA-02",200,29118,"NUSSLE, James Allen",0.417,-0.178,0.452,-0.344,20.9302325581395,10.0009915563634
"1023",103,"KS",4,"KS-04",100,14422,"GLICKMAN, Daniel Robert",-0.133,-0.149,-0.195,-0.03,67.4418604651163,2538.4614671585
"1024",103,"KS",1,"KS-01",200,14852,"ROBERTS, Charles Patrick (Pat)",0.413,-0.09,0.488,-0.047,9.30232558139535,3492.77639072773
"1025",103,"KS",2,"KS-02",100,15061,"SLATTERY, James Charles",-0.099,-0.04,-0.134,-0.023,44.1860465116279,803.644114658993
"1026",103,"KS",3,"KS-03",200,15109,"MEYERS, Jan",0.208,-0.541,0.21,-0.731,67.4418604651163,121.357481851385
"1027",103,"KY",2,"KY-02",100,6845,"NATCHER, William Huston",-0.288,0.575,-0.42,0.653,52.6315789473684,1241.87556260212
"1028",103,"KY",3,"KY-03",100,13024,"MAZZOLI, Romano Louis",-0.186,-0.016,-0.203,0.192,51.1627906976744,43.9024284164794
"1029",103,"KY",5,"KY-05",200,14854,"ROGERS, Harold Dallas (Hal)",0.333,0.152,0.278,-0.012,13.953488372093,20066.3412323913
"1030",103,"KY",4,"KY-04",200,15406,"BUNNING, James Paul David",0.521,-0.049,0.51,-0.078,16.2790697674419,1468.96086969397
"1031",103,"KY",1,"KY-01",100,29351,"BARLOW, Thomas J., III",-0.316,0.493,-0.309,0.452,53.4883720930233,5382.72002672787
"1032",103,"KY",2,"KY-02",200,29352,"LEWIS, Ron",0.418,0.417,0.455,0.068,16.6666666666667,1241.87556260212
"1033",103,"KY",6,"KY-06",100,29353,"BAESLER, Henry Scott (Scotty)",-0.155,0.28,-0.179,0.143,53.4883720930233,432.971258518773
"1034",103,"LA",1,"LA-01",200,14469,"LIVINGSTON, Robert Linlithgow, Jr.",0.326,0.109,0.347,0.278,9.30232558139535,878.113517072056
"1035",103,"LA",3,"LA-03",100,14679,"TAUZIN, Wilbert Joseph (Billy)",0.03,0.568,0.044,0.734,18.6046511627907,5633.60333949987
"1036",103,"LA",6,"LA-06",200,15401,"BAKER, Richard Hugh",0.423,0.022,0.45,0.008,11.6279069767442,997.898120686323
"1037",103,"LA",7,"LA-07",100,15418,"HAYES, James Allison",-0.057,0.755,-0.045,0.889,18.6046511627907,7146.91165774602
"1038",103,"LA",5,"LA-05",200,15451,"McCRERY, James O., III",0.362,0.08,0.297,0.069,13.953488372093,2349.7348141964
"1039",103,"LA",2,"LA-02",100,29120,"JEFFERSON, William Jennings",-0.424,0.242,-0.47,0.092,76.7441860465116,3996.0379679036
"1040",103,"LA",4,"LA-04",100,29354,"FIELDS, Cleo",-0.461,0.089,-0.497,0.133,74.4186046511628,1168.62418914902
"1041",103,"ME",2,"ME-02",200,14661,"SNOWE, Olympia Jean",0.091,-0.548,0.134,-0.457,65.1162790697674,20.0110111815994
"1042",103,"ME",1,"ME-01",100,29121,"ANDREWS, Thomas Hiram",-0.398,-0.624,-0.412,-0.61,100,9.98944632714544
"1043",103,"MD",5,"MD-05",100,14873,"HOYER, Steny Hamilton",-0.381,0.12,-0.386,0.284,62.7906976744186,0
"1044",103,"MD",2,"MD-02",200,15086,"BENTLEY, Helen Delich",0.276,-0.362,0.264,-0.176,13.953488372093,17.2209642703158
"1045",103,"MD",3,"MD-03",100,15408,"CARDIN, Benjamin Louis",-0.32,-0.224,-0.351,-0.374,90.6976744186046,30.7715602486005
"1046",103,"MD",7,"MD-07",100,15433,"MFUME, Kweisi",-0.444,-0.337,-0.437,-0.52,79.0697674418605,27.3286362707521
"1047",103,"MD",8,"MD-08",200,15434,"MORELLA, Constance A.",-0.018,-0.893,-0.024,-1,88.3720930232558,0.000462996888976271
"1048",103,"MD",1,"MD-01",200,29122,"GILCHREST, Wayne Thomas",0.204,-0.563,0.193,-0.723,83.7209302325581,4.67426341010617
"1049",103,"MD",4,"MD-04",100,29355,"WYNN, Albert Russell",-0.38,0.038,-0.436,-0.006,90.6976744186046,0
"1050",103,"MD",6,"MD-06",200,29356,"BARTLETT, Roscoe Gardner",0.493,-0.091,0.546,0.044,13.953488372093,560.039881464555
